inventory_year,survey_unit,county,plot_number,tree_number,diameter,height,SPCD,log_height,log_diameter
2022,3,27,1064,12,31.242,19.2024,97.0,2.955035271221887,3.441763343408817
2022,3,27,1064,13,21.082,13.716000000000001,97.0,2.618563034600674,3.0484195958329976
2022,3,27,1064,16,27.94,13.716000000000001,97.0,2.618563034600674,3.330059353828816
2022,3,27,1064,19,3.048,3.048,97.0,1.1144856378244,1.1144856378244
2022,3,27,1064,22,9.144,7.62,97.0,2.030776369698555,2.2130979264925097
2022,3,27,1064,25,5.3340000000000005,4.2672,97.0,1.4509578744456126,1.6741014257598226
2022,3,27,1473,1,19.558,15.8496,97.0,2.7631442634117818,2.9733844098900835
2022,3,27,1473,2,20.066000000000003,15.24,97.0,2.7239235502585,2.9990268405034213
2022,3,27,1473,3,17.78,11.5824,97.0,2.44948670455674,2.8780742300857587
2022,3,27,1473,5,24.892000000000003,14.9352,97.0,2.7037208429409807,3.2145464667069716
2022,3,27,1473,6,33.782000000000004,17.0688,97.0,2.8372522355655034,3.5199281162581535
2022,3,27,1473,7,27.177999999999997,16.764,97.0,2.819233730062825,3.3024078224983056
2022,3,27,1473,8,17.526,15.8496,97.0,2.7631442634117818,2.863685492633659
2022,3,27,1473,9,18.288,13.1064,97.0,2.5731006605239166,2.9062451070524546
2022,3,27,1473,10,39.624,22.86,97.0,3.1293886583666644,3.6794349952859364
2022,3,27,1473,11,13.97,12.192,97.0,2.5007799989442905,2.6369121732688705
2022,3,27,1473,12,17.272,14.630400000000002,97.0,2.6831015557382454,2.8490866932125063
2022,3,27,1473,13,14.732,11.277600000000001,97.0,2.4228184574745786,2.690021998582819
2022,3,27,1473,14,13.208,13.1064,97.0,2.5731006605239166,2.580822706617827
2022,3,27,1473,15,24.13,18.288,97.0,2.9062451070524546,3.1834558796369405
2022,3,27,1473,26,34.036,20.4216,97.0,3.0165931642213204,3.527418787987311
2022,3,27,1473,27,17.018,10.972800000000001,97.0,2.395419483286464,2.8342716074273655
2022,3,27,1473,29,18.288,15.8496,97.0,2.7631442634117818,2.9062451070524546
2022,3,27,1473,31,18.288,12.192,97.0,2.5007799989442905,2.9062451070524546
2022,3,27,1473,33,21.59,17.0688,97.0,2.8372522355655034,3.072230244526716
2022,3,27,1473,37,20.32,14.9352,97.0,2.7037208429409807,3.011605622710281
2022,3,27,1473,39,10.921999999999999,9.144,97.0,2.2130979264925097,2.3907791037299617
2022,3,27,1473,41,13.208,11.5824,97.0,2.44948670455674,2.580822706617827
